,evil
35581,0
131300,0
179433,0
28550,0
116382,0
96491,0
117383,0
48618,0
40041,0
85120,0
45140,0
62657,0
81421,0
97283,0
149777,0
52498,0
162330,0
107595,0
180298,0
122709,0
183239,0
178150,0
106642,0
176539,0
82112,0
162560,0
157687,0
187770,0
67143,0
134787,0
100682,0
144855,0
66361,0
67709,0
4542,0
34397,0
51287,0
157754,0
11330,0
65750,0
176894,0
179275,0
18385,0
151957,0
163763,0
181235,0
113716,0
156856,0
76113,0
170584,0
77182,0
131954,0
76411,0
46197,0
74114,0
62429,0
4436,0
75166,0
79794,0
79760,0
70519,0
105702,0
34935,0
108077,0
133284,0
143176,0
132071,0
158664,0
175826,0
146870,0
15017,0
180710,0
141757,0
57291,0
13453,0
57650,0
82301,0
42229,0
126680,0
10520,0
10535,0
82389,0
157531,0
148089,0
154576,0
66414,0
105523,0
35478,0
134387,0
91308,0
47772,0
175325,0
13773,0
6474,0
134473,0
73173,0
53752,0
187890,0
47845,0
141391,0
175672,0
37068,0
150780,0
15800,0
76151,0
107207,0
162587,0
86946,0
116815,0
161527,0
22539,0
150011,0
12406,0
158798,0
147290,0
38111,0
106846,0
113876,0
39253,0
144629,0
91343,0
74401,0
89950,0
140321,0
62117,0
69710,0
153454,0
163955,0
145466,0
122281,0
75802,0
50703,0
154875,0
122336,0
164337,0
186216,0
166430,0
131195,0
10126,0
110317,0
119932,0
9815,0
142301,0
91904,0
90537,0
65823,0
103942,0
112829,0
41912,0
102123,0
3763,0
30161,0
183929,0
89535,0
33343,0
172244,0
10440,0
37127,0
116051,0
37946,0
165289,0
66190,0
99890,0
172708,0
90864,0
171710,0
150151,0
97982,0
186494,0
178446,0
116361,0
20867,0
127048,0
26331,0
114948,0
76684,0
134694,0
80940,0
89966,0
50208,0
91443,0
94593,0
17192,0
86709,0
165912,0
149193,0
146232,0
84957,0
37613,0
123802,0
178559,0
160105,0
16630,0
155666,0
154665,0
141221,0
47734,0
17329,0
158954,0
90048,0
4805,0
147471,0
65596,0
117422,0
264876,1
26281,0
149911,0
57836,0
165828,0
30263,0
80741,0
114049,0
142175,0
19335,0
186015,0
102970,0
127167,0
97015,0
73608,0
70081,0
185352,0
89530,0
28421,0
37512,0
108282,0
57945,0
11920,0
163690,0
168692,0
62460,0
124238,0
134897,0
80275,0
161694,0
107519,0
128788,0
143484,0
42333,0
69246,0
134045,0
33203,0
37791,0
104800,0
123849,0
71579,0
49894,0
48123,0
95271,0
126483,0
77600,0
93259,0
112978,0
93690,0
161680,0
178062,0
172057,0
108535,0
153148,0
108238,0
108531,0
37738,0
49126,0
94671,0
182302,0
105978,0
1453,0
51642,0
143094,0
94701,0
107597,0
83215,0
110940,0
1380,0
171633,0
170600,0
118895,0
115493,0
3069,0
26390,0
19181,0
105076,0
1154,0
153688,0
55472,0
3950,0
145414,0
171901,0
132715,0
79519,0
117499,0
57802,0
84171,0
100214,0
14465,0
153639,0
160156,0
55814,0
113270,0
124856,0
131526,0
5808,0
175071,0
52729,0
11336,0
51673,0
171629,0
122321,0
172034,0
60472,0
83979,0
42954,0
98497,0
37161,0
31619,0
78943,0
173252,0
25788,0
5570,0
8714,0
78472,0
53680,0
151376,0
182106,0
127282,0
83350,0
83885,0
127464,0
6658,0
103361,0
167436,0
178118,0
166487,0
149848,0
165486,0
29710,0
37224,0
181033,0
95406,0
7389,0
11865,0
178845,0
92108,0
30156,0
163,0
165926,0
145580,0
78584,0
30466,0
185516,0
109959,0
110237,0
20551,0
45891,0
89225,0
142706,0
66793,0
58156,0
45421,0
126537,0
336450,1
49163,0
115631,0
81276,0
17261,0
149188,0
39090,0
3863,0
84202,0
5954,0
130118,0
155659,0
259388,1
94501,0
127356,0
172273,0
170583,0
149336,0
162867,0
179340,0
21387,0
49998,0
184778,0
180328,0
136975,0
74113,0
83829,0
107617,0
158605,0
98235,0
89568,0
86098,0
166474,0
59938,0
184765,0
73271,0
114827,0
158060,0
12390,0
46770,0
123865,0
43623,0
29343,0
125017,0
80035,0
12218,0
110596,0
144699,0
94134,0
33155,0
183620,0
81430,0
145433,0
37307,0
107926,0
47167,0
142980,0
101524,0
118553,0
76481,0
100920,0
135250,0
45920,0
342009,1
160193,0
24526,0
6309,0
8206,0
121392,0
96235,0
101147,0
188952,0
13626,0
4112,0
117108,0
37614,0
41079,0
107231,0
87795,0
170921,0
158084,0
151978,0
39624,0
18413,0
36794,0
119056,0
167152,0
79097,0
12426,0
156455,0
84029,0
19125,0
83930,0
15455,0
27528,0
175040,0
124610,0
142357,0
62740,0
61847,0
152983,0
155307,0
135479,0
29175,0
107787,0
138667,0
68838,0
158748,0
145266,0
164372,0
72192,0
75666,0
146013,0
80824,0
227288,1
158180,0
159776,0
91076,0
12643,0
104142,0
184673,0
1227,0
78498,0
122522,0
24337,0
10700,0
86296,0
173422,0
33848,0
142163,0
86210,0
158824,0
152256,0
44057,0
39275,0
155588,0
126971,0
109502,0
45137,0
18686,0
34276,0
93863,0
173306,0
100801,0
95232,0
75969,0
91380,0
120580,0
74855,0
170126,0
23259,0
141165,0
113003,0
20,0
168213,0
114653,0
80752,0
10939,0
11178,0
48615,0
118216,0
159813,0
128540,0
3498,0
78263,0
94598,0
77595,0
38136,0
61683,0
70859,0
87260,0
99985,0
81451,0
85602,0
115617,0
141451,0
183071,0
26906,0
173294,0
60393,0
131390,0
117737,0
38255,0
39037,0
6527,0
24724,0
132103,0
22173,0
150904,0
17758,0
60415,0
27289,0
114669,0
161608,0
173706,0
138029,0
85072,0
64116,0
188403,0
152426,0
26140,0
58120,0
24121,0
3661,0
60629,0
88461,0
45839,0
39302,0
113038,0
114020,0
139835,0
87916,0
145100,0
109338,0
62613,0
122937,0
88231,0
110590,0
22979,0
140373,0
27931,0
121498,0
37537,0
25139,0
182339,0
155950,0
80387,0
130641,0
113086,0
108229,0
81740,0
142605,0
113254,0
32553,0
88105,0
122637,0
166649,0
177201,0
120374,0
115341,0
172355,0
139943,0
77515,0
24774,0
69205,0
161692,0
168060,0
127956,0
53439,0
53460,0
97369,0
54123,0
134156,0
114021,0
16333,0
45819,0
129325,0
151492,0
21781,0
61233,0
183930,0
4843,0
127045,0
73737,0
19575,0
155113,0
41824,0
42917,0
91427,0
30761,0
184745,0
103362,0
82841,0
111827,0
92626,0
99797,0
188818,0
23847,0
98292,0
81722,0
48601,0
167186,0
139839,0
9603,0
152865,0
68790,0
44567,0
123505,0
143448,0
108281,0
101116,0
16511,0
94502,0
88478,0
122807,0
38724,0
51436,0
141183,0
105906,0
58066,0
32032,0
133279,0
98198,0
166272,0
170538,0
32168,0
100381,0
85689,0
142923,0
122971,0
54715,0
430,0
158107,0
36528,0
162991,0
181184,0
32576,0
45821,0
77370,0
40608,0
116856,0
38999,0
109351,0
118412,0
153420,0
141366,0
123014,0
118471,0
67286,0
5976,0
116280,0
16124,0
108511,0
154713,0
169616,0
148256,0
1403,0
119218,0
98706,0
79653,0
88548,0
28845,0
68621,0
174822,0
51144,0
49356,0
44058,0
161614,0
154051,0
171173,0
110987,0
38072,0
24678,0
89354,0
162118,0
64580,0
330158,1
179092,0
214860,1
75782,0
82714,0
146761,0
31525,0
73497,0
182653,0
146933,0
165661,0
6142,0
179516,0
165297,0
154164,0
126859,0
15099,0
123832,0
70560,0
46417,0
112645,0
47130,0
160696,0
161756,0
16667,0
179503,0
89973,0
71501,0
122070,0
163028,0
170737,0
188679,0
62784,0
20093,0
64738,0
88894,0
170291,0
126321,0
11955,0
134517,0
177600,0
54814,0
157575,0
45230,0
124782,0
174092,0
143299,0
147210,0
56566,0
60821,0
74222,0
515,0
124936,0
66880,0
43721,0
30494,0
34753,0
74860,0
90038,0
93524,0
126331,0
175560,0
34507,0
48562,0
151201,0
81514,0
88799,0
102664,0
77080,0
11223,0
135898,0
178146,0
19860,0
166530,0
31764,0
139300,0
150131,0
112041,0
47064,0
101350,0
45764,0
92525,0
73636,0
107221,0
80106,0
50906,0
15097,0
15025,0
114161,0
205944,1
23074,0
9548,0
70313,0
8978,0
133982,0
183648,0
131001,0
98563,0
179913,0
173483,0
170483,0
155090,0
14781,0
130453,0
137380,0
46521,0
129122,0
161168,0
63667,0
94670,0
64150,0
66998,0
58521,0
67649,0
157989,0
67226,0
41969,0
130883,0
60102,0
149540,0
152981,0
162713,0
18345,0
31387,0
159854,0
111224,0
128479,0
129097,0
58944,0
75855,0
121762,0
131448,0
80657,0
35289,0
177811,0
76189,0
167037,0
124803,0
73062,0
99854,0
119587,0
97523,0
12528,0
111364,0
107593,0
93073,0
181733,0
144528,0
85606,0
62655,0
18933,0
161805,0
44118,0
146969,0
122691,0
149966,0
139692,0
142183,0
96370,0
129548,0
83163,0
34139,0
51128,0
167844,0
19153,0
104205,0
123792,0
11313,0
109127,0
4883,0
186734,0
16893,0
48689,0
95322,0
142450,0
73420,0
149807,0
105508,0
37258,0
24271,0
23188,0
28948,0
145566,0
65879,0
94623,0
166533,0
60660,0
115640,0
52834,0
103432,0
33974,0
165490,0
73602,0
169463,0
105773,0
84662,0
129328,0
174156,0
51923,0
132416,0
82607,0
16691,0
186455,0
177412,0
125711,0
61680,0
26040,0
188796,0
25428,0
138145,0
119142,0
140224,0
36510,0
140763,0
177158,0
104408,0
64394,0
113595,0
27879,0
32995,0
148313,0
10991,0
36589,0
175570,0
101414,0
42167,0
24267,0
33957,0
71576,0
187478,0
62242,0
82550,0
176290,0
129848,0
41604,0
65598,0
48876,0
70460,0
188273,0
24492,0
129214,0
64215,0
162243,0
144503,0
1491,0
127877,0
117443,0
95245,0
183869,0
12675,0
108867,0
44576,0
135496,0
100393,0
39601,0
45692,0
65158,0
113231,0
168284,0
81231,0
88978,0
89509,0
24275,0
110576,0
60383,0
59586,0
177102,0
48250,0
171495,0
17002,0
62609,0
41091,0
39345,0
141957,0
95188,0
31968,0
109520,0
143923,0
8404,0
25448,0
35202,0
99897,0
80621,0
161418,0
168675,0
104296,0
144739,0
123174,0
114173,0
90555,0
168831,0
14332,0
102284,0
135877,0
66059,0
182640,0
59228,0
167560,0
129572,0
175069,0
4837,0
32177,0
162101,0
17053,0
87567,0
154434,0
121588,0
22038,0
20073,0
79667,0
86735,0
134016,0
178439,0
122967,0
11202,0
61864,0
65281,0
161399,0
50624,0
345709,1
120963,0
2906,0
45358,0
25413,0
170662,0
129964,0
153001,0
98379,0
37671,0
1748,0
77046,0
66991,0
226360,1
106149,0
40159,0
58517,0
144975,0
129766,0
78457,0
72366,0
38404,0
62114,0
100579,0
36777,0
43883,0
117685,0
139389,0
74463,0
129365,0
83816,0
23904,0
50769,0
30215,0
98874,0
141446,0
90793,0
14154,0
163360,0
76265,0
149868,0
112274,0
31286,0
141651,0
6773,0
58735,0
225231,1
153412,0
50237,0
52300,0
104506,0
47187,0
158337,0
16862,0
73064,0
79723,0
78858,0
143806,0
15578,0
49689,0
87752,0
148722,0
75347,0
159710,0
127604,0
145476,0
154858,0
15283,0
125088,0
187406,0
45999,0
29340,0
49429,0
156255,0
8097,0
91568,0
65491,0
38009,0
186850,0
31685,0
81239,0
146119,0
147452,0
144860,0
100525,0
1117,0
23330,0
131970,0
127534,0
173015,0
103685,0
16367,0
153059,0
119783,0
116957,0
182523,0
14995,0
3007,0
17462,0
16077,0
86633,0
129411,0
24860,0
88525,0
179663,0
184917,0
29331,0
71000,0
50454,0
154715,0
22472,0
12563,0
156573,0
64557,0
125108,0
64519,0
124428,0
101571,0
79537,0
147743,0
180988,0
176718,0
163279,0
160472,0
144938,0
105216,0
132234,0
73166,0
84828,0
69518,0
133805,0
180998,0
147958,0
164577,0
62722,0
17284,0
51508,0
160754,0
97702,0
29685,0
180416,0
42010,0
40398,0
181905,0
47472,0
69626,0
105627,0
26963,0
153767,0
177781,0
45194,0
155416,0
184671,0
31197,0
33254,0
123393,0
71397,0
115905,0
20413,0
61859,0
140124,0
178265,0
120216,0
50641,0
43026,0
4328,0
98693,0
183279,0
24359,0
97920,0
139357,0
57755,0
126740,0
159315,0
100189,0
141119,0
165387,0
61995,0
54625,0
50133,0
59402,0
88672,0
72700,0
124474,0
175283,0
97180,0
84431,0
102563,0
27387,0
56784,0
77405,0
57173,0
51973,0
154352,0
103725,0
42986,0
107899,0
110055,0
96700,0
22323,0
57931,0
118525,0
116471,0
138648,0
8589,0
140830,0
117416,0
31303,0
125119,0
103149,0
168698,0
135275,0
167172,0
134380,0
68848,0
154002,0
180094,0
123759,0
3803,0
177090,0
33112,0
91675,0
3924,0
127551,0
42866,0
138356,0
162569,0
20749,0
109094,0
118045,0
168476,0
71456,0
82079,0
38978,0
62452,0
129016,0
126464,0
149853,0
87601,0
160228,0
168122,0
887,0
12134,0
229725,1
150041,0
63270,0
68758,0
148731,0
117493,0
135427,0
67586,0
150817,0
161700,0
100677,0
73872,0
70756,0
76614,0
1078,0
144586,0
46690,0
142171,0
179726,0
53641,0
290198,1
19117,0
39274,0
103409,0
144274,0
21152,0
175519,0
40021,0
20304,0
184005,0
137244,0
53542,0
95542,0
122237,0
85013,0
60928,0
102259,0
156579,0
69360,0
67329,0
133026,0
55717,0
42646,0
63806,0
20504,0
78476,0
34186,0
22955,0
89708,0
158462,0
143615,0
79120,0
97240,0
166400,0
48742,0
151289,0
2363,0
176369,0
122779,0
128537,0
125448,0
86653,0
118262,0
59705,0
99592,0
120564,0
80917,0
68889,0
115232,0
167274,0
12086,0
67271,0
174409,0
188022,0
150975,0
90638,0
23116,0
6400,0
150862,0
223873,1
105713,0
58304,0
35676,0
10445,0
21488,0
108551,0
182187,0
44170,0
100245,0
140260,0
92529,0
67615,0
34242,0
184183,0
149116,0
143920,0
8022,0
96204,0
91732,0
150763,0
72420,0
75469,0
62818,0
124649,0
173497,0
141845,0
94104,0
7128,0
82665,0
102748,0
122101,0
172553,0
74121,0
164028,0
114894,0
153364,0
34597,0
18427,0
186875,0
146457,0
36151,0
43076,0
36270,0
142554,0
84196,0
19110,0
100961,0
27920,0
112262,0
40835,0
172834,0
175896,0
162666,0
176185,0
18375,0
309271,1
125429,0
177784,0
35495,0
82924,0
9552,0
105903,0
88325,0
161270,0
23964,0
34369,0
86229,0
145056,0
71249,0
136438,0
96289,0
152925,0
89307,0
165449,0
184959,0
144211,0
187902,0
95485,0
120415,0
77041,0
163358,0
185968,0
54312,0
183960,0
150630,0
15136,0
21412,0
160188,0
20587,0
80304,0
33438,0
184040,0
62089,0
96257,0
182408,0
52477,0
60600,0
27978,0
49016,0
129987,0
10684,0
145202,0
93888,0
33158,0
8611,0
1456,0
91996,0
97676,0
5785,0
84039,0
14893,0
164519,0
177796,0
91699,0
31149,0
13527,0
54472,0
16863,0
68406,0
127206,0
25134,0
155348,0
186127,0
186681,0
150071,0
22317,0
1124,0
114711,0
90994,0
82109,0
9218,0
76706,0
149653,0
141637,0
116906,0
97831,0
113403,0
29389,0
39064,0
186556,0
99126,0
82945,0
105567,0
67781,0
166826,0
49672,0
37228,0
67343,0
117241,0
186362,0
15768,0
102693,0
164308,0
122981,0
59811,0
168760,0
115540,0
115662,0
56829,0
140243,0
52677,0
155511,0
67908,0
156926,0
165829,0
146760,0
78246,0
18088,0
149588,0
9274,0
141534,0
138973,0
51163,0
56124,0
176635,0
91400,0
114337,0
13518,0
153978,0
147312,0
19551,0
135460,0
178832,0
93696,0
100318,0
53490,0
109429,0
142110,0
74743,0
17492,0
118429,0
174322,0
114349,0
80382,0
181392,0
32375,0
163329,0
88959,0
69573,0
99652,0
15809,0
133776,0
59860,0
121200,0
118425,0
145159,0
72698,0
137814,0
181948,0
114609,0
149364,0
166498,0
70646,0
68473,0
144772,0
172091,0
14917,0
147681,0
36185,0
116554,0
28139,0
101246,0
146785,0
100061,0
29450,0
28258,0
11532,0
156051,0
110658,0
152573,0
96262,0
50401,0
140045,0
141852,0
43728,0
1906,0
88076,0
173733,0
58372,0
18151,0
49155,0
64445,0
132063,0
161190,0
186612,0
187561,0
134261,0
85810,0
74383,0
130523,0
144888,0
24513,0
58092,0
10266,0
161718,0
102499,0
109067,0
57986,0
72156,0
18706,0
152890,0
48973,0
42811,0
141444,0
70799,0
105690,0
148953,0
96367,0
41714,0
109654,0
128186,0
8882,0
79380,0
188264,0
113000,0
54818,0
128427,0
137581,0
181189,0
167621,0
8359,0
95913,0
50772,0
8438,0
108407,0
25120,0
157040,0
79534,0
136596,0
136016,0
115986,0
147374,0
19536,0
33369,0
62628,0
184565,0
132940,0
55378,0
81841,0
134959,0
173667,0
5065,0
99717,0
179900,0
8508,0
136221,0
36120,0
62000,0
145219,0
1579,0
13387,0
125294,0
152086,0
56919,0
65555,0
177111,0
35339,0
65892,0
49774,0
131703,0
137054,0
106470,0
126132,0
85205,0
67458,0
158599,0
76464,0
103078,0
135528,0
184172,0
48206,0
20931,0
185829,0
260279,1
20674,0
59921,0
33332,0
91917,0
128305,0
171667,0
175535,0
48316,0
40820,0
79766,0
142477,0
76404,0
174228,0
7396,0
40390,0
120258,0
138826,0
140648,0
24296,0
178301,0
169864,0
82992,0
3567,0
53090,0
53004,0
7593,0
74663,0
66516,0
65701,0
123467,0
107488,0
76070,0
73337,0
132273,0
26317,0
153729,0
155434,0
125341,0
129009,0
52959,0
273231,1
7565,0
80814,0
116211,0
157502,0
143779,0
91088,0
148293,0
88754,0
170372,0
25468,0
146350,0
173822,0
137374,0
429,0
81515,0
84799,0
118517,0
138796,0
78588,0
60296,0
48545,0
156323,0
166486,0
21274,0
35412,0
24335,0
96260,0
113490,0
77788,0
183088,0
169949,0
179199,0
151814,0
24795,0
3041,0
18219,0
10466,0
39347,0
187877,0
82876,0
148085,0
40226,0
3156,0
138686,0
180170,0
163499,0
25786,0
187234,0
22435,0
180254,0
91801,0
68061,0
23930,0
117453,0
53514,0
107124,0
183112,0
83414,0
151309,0
28908,0
60968,0
133557,0
114998,0
2399,0
40083,0
72186,0
19649,0
51227,0
68357,0
105234,0
170153,0
131178,0
173488,0
210845,1
65907,0
127469,0
24144,0
52357,0
57126,0
2763,0
83030,0
182177,0
132299,0
144979,0
1722,0
84942,0
123710,0
175480,0
17434,0
68489,0
53733,0
59341,0
136650,0
57913,0
163657,0
125376,0
25096,0
32861,0
157493,0
149905,0
108950,0
38636,0
155718,0
24413,0
143715,0
149189,0
129128,0
24603,0
14882,0
166296,0
20045,0
158869,0
67553,0
36905,0
24437,0
67920,0
84251,0
159300,0
45628,0
87156,0
42458,0
174842,0
127231,0
177343,0
38634,0
168660,0
111321,0
146234,0
64833,0
100658,0
15998,0
17618,0
148768,0
10750,0
159431,0
67798,0
120618,0
27766,0
28591,0
75935,0
122276,0
57477,0
301,0
52662,0
73186,0
158549,0
110015,0
62455,0
57296,0
74689,0
185342,0
166723,0
23731,0
161018,0
182606,0
62813,0
96706,0
44001,0
70821,0
152369,0
152641,0
78826,0
41241,0
85942,0
92621,0
173612,0
187259,0
153613,0
154851,0
95518,0
118612,0
98947,0
102825,0
24071,0
187704,0
304,0
54922,0
187046,0
161179,0
63828,0
93366,0
9167,0
136591,0
403,0
171240,0
118215,0
174042,0
108935,0
56179,0
179816,0
93320,0
97494,0
91157,0
95653,0
103820,0
55866,0
87128,0
63054,0
51473,0
11051,0
77908,0
31057,0
151938,0
71430,0
136462,0
128619,0
15575,0
101438,0
55208,0
37814,0
49733,0
103974,0
105768,0
119725,0
4494,0
58079,0
105241,0
113970,0
149437,0
140504,0
157094,0
155364,0
104574,0
106392,0
36196,0
14694,0
46910,0
21969,0
31239,0
168737,0
64149,0
96597,0
143009,0
149533,0
43150,0
124992,0
170773,0
134764,0
185327,0
138434,0
11550,0
170133,0
105918,0
2779,0
153889,0
28302,0
89892,0
126693,0
150939,0
129615,0
13809,0
4791,0
56364,0
39219,0
107275,0
128346,0
33392,0
112743,0
117569,0
95028,0
99667,0
102786,0
80030,0
11039,0
57024,0
177210,0
169676,0
157789,0
137333,0
27608,0
29136,0
124454,0
144665,0
52343,0
76251,0
114505,0
31320,0
1500,0
188569,0
150977,0
101759,0
53016,0
15771,0
139330,0
121271,0
79171,0
184858,0
110045,0
63445,0
149869,0
72537,0
146930,0
188020,0
86815,0
161434,0
84240,0
51208,0
17205,0
164737,0
15122,0
162582,0
32189,0
19865,0
104866,0
51140,0
168164,0
12493,0
74332,0
11896,0
776,0
103222,0
135560,0
184322,0
41117,0
180688,0
13719,0
56484,0
40802,0
84875,0
38850,0
186401,0
13105,0
9400,0
151953,0
139015,0
109957,0
145684,0
163752,0
100653,0
2319,0
138498,0
169112,0
157646,0
139323,0
180588,0
19423,0
163959,0
137389,0
63419,0
38431,0
18271,0
169740,0
84560,0
171758,0
187417,0
121311,0
158427,0
136283,0
96052,0
5703,0
14038,0
80910,0
58086,0
126141,0
143249,0
31185,0
173963,0
90844,0
99241,0
128046,0
132755,0
79819,0
156113,0
24931,0
58165,0
40788,0
252979,1
42470,0
3608,0
80728,0
131623,0
53428,0
78158,0
137939,0
84086,0
94749,0
57671,0
22548,0
68466,0
134009,0
158285,0
184611,0
121671,0
147971,0
180293,0
78742,0
84260,0
1371,0
42934,0
130619,0
26829,0
174140,0
174231,0
168887,0
188550,0
54364,0
40672,0
14618,0
121492,0
171781,0
185999,0
184464,0
161938,0
87076,0
182791,0
73210,0
73356,0
58379,0
68311,0
178098,0
188288,0
62474,0
7057,0
96719,0
333493,1
16701,0
160946,0
130547,0
32919,0
83992,0
80765,0
173156,0
73015,0
185169,0
115610,0
97355,0
54134,0
155715,0
183001,0
89096,0
135383,0
80553,0
52740,0
149349,0
7653,0
173966,0
39181,0
131700,0
156058,0
147803,0
75535,0
176492,0
125210,0
149123,0
107245,0
78819,0
88343,0
27330,0
85555,0
181176,0
175316,0
93461,0
89887,0
45357,0
30093,0
60496,0
33162,0
105487,0
75768,0
86744,0
138347,0
58141,0
58285,0
126584,0
39885,0
177810,0
13742,0
63595,0
46618,0
29905,0
149024,0
132572,0
158571,0
12410,0
182274,0
126035,0
113946,0
6439,0
56323,0
147385,0
155464,0
163076,0
137031,0
31618,0
45809,0
105530,0
87294,0
8679,0
119009,0
167756,0
131508,0
54744,0
168651,0
143642,0
166256,0
69370,0
47709,0
142119,0
82801,0
36677,0
134444,0
30734,0
29508,0
26392,0
156285,0
10723,0
38474,0
13565,0
17165,0
161547,0
161592,0
145959,0
14791,0
164919,0
120448,0
108705,0
64805,0
76989,0
56310,0
31124,0
28173,0
161073,0
118493,0
73050,0
16125,0
93447,0
113022,0
75410,0
35,0
153196,0
87655,0
39626,0
5146,0
74388,0
168134,0
25349,0
172283,0
83269,0
159274,0
90491,0
769,0
127348,0
86371,0
120738,0
98641,0
76426,0
27326,0
163331,0
91439,0
19511,0
43173,0
161627,0
136849,0
158726,0
135104,0
220857,1
277010,1
5140,0
182931,0
132430,0
162131,0
167742,0
27813,0
46729,0
172958,0
19106,0
59643,0
79948,0
175289,0
125260,0
147134,0
43426,0
112884,0
113486,0
153222,0
12580,0
61958,0
6851,0
29074,0
79474,0
181557,0
175622,0
24220,0
162085,0
3920,0
123053,0
96337,0
23646,0
177666,0
54034,0
76368,0
119956,0
118645,0
64245,0
149817,0
143321,0
135320,0
220577,1
28340,0
35689,0
173795,0
87816,0
91847,0
187454,0
88602,0
117410,0
170551,0
23103,0
124218,0
142222,0
20331,0
162365,0
45386,0
73771,0
170436,0
181774,0
140725,0
176709,0
29053,0
61275,0
183174,0
78047,0
42289,0
162606,0
18494,0
163898,0
208754,1
32251,0
187456,0
171095,0
57829,0
61668,0
165316,0
25219,0
169376,0
8869,0
108943,0
46749,0
119470,0
117920,0
188709,0
152875,0
35757,0
161044,0
160201,0
167239,0
139281,0
125749,0
110375,0
167266,0
24176,0
138131,0
65195,0
83940,0
44493,0
93093,0
136003,0
30046,0
150504,0
181737,0
75161,0
151269,0
160080,0
154482,0
48160,0
13952,0
172299,0
54106,0
103809,0
151730,0
85462,0
144903,0
123329,0
19807,0
15438,0
130420,0
161455,0
48901,0
96154,0
9894,0
100091,0
90075,0
118039,0
157045,0
184018,0
158761,0
69282,0
73235,0
63653,0
22800,0
83160,0
151963,0
34201,0
67524,0
27597,0
172584,0
154736,0
44414,0
39537,0
17244,0
147305,0
107962,0
52781,0
173666,0
153875,0
100349,0
136824,0
121440,0
98302,0
24624,0
52511,0
135903,0
121946,0
177534,0
174417,0
156402,0
3740,0
19471,0
19700,0
76609,0
57880,0
82667,0
79840,0
5818,0
156693,0
168003,0
78410,0
161397,0
166268,0
20009,0
133809,0
173860,0
58776,0
94929,0
115266,0
130951,0
121332,0
67619,0
146620,0
182484,0
90969,0
88053,0
82879,0
108450,0
122227,0
41228,0
72345,0
85443,0
172525,0
58647,0
167566,0
160507,0
172624,0
78620,0
136946,0
136842,0
33132,0
116368,0
101947,0
56912,0
74848,0
56628,0
169452,0
4813,0
121792,0
126559,0
44970,0
59503,0
3067,0
871,0
37674,0
184404,0
1094,0
128413,0
49097,0
112735,0
74129,0
97951,0
6284,0
55590,0
10878,0
147406,0
75963,0
97030,0
174208,0
68862,0
30044,0
132860,0
162195,0
37344,0
299976,1
85223,0
181100,0
102611,0
28914,0
37177,0
132545,0
110128,0
122657,0
101877,0
10993,0
93086,0
87491,0
160134,0
87418,0
